"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
36.3016400021861,8.72701804515935,2.44076464464397,3.57552624515025,0.00034952410751641,0.0411335697725138,"ENST00000514429.5"
78.0708341452559,-9.62549534101879,2.57583955753844,-3.73683807784102,0.000186348840437855,0.0260786995119494,"ENST00000416547.6"
49.1590491696298,9.16450511184854,2.43963111692713,3.75651263351315,0.00017229757733465,0.0248776717515891,"ENST00000509734.5"
89.7326456193559,22.7501254477282,4.24038721792054,5.36510565629069,8.09018480721166e-08,4.47062999668686e-05,"ENST00000698490.1"
66.504358962314,9.60199132217448,2.37315588694529,4.04608537306586,5.20812455297213e-05,0.00980270662811852,"ENST00000328236.10"
39.9017466251919,8.86564087899657,2.44380811319106,3.62779746541558,0.000285849351565959,0.0350938548232763,"ENST00000513541.5"
138.085884054437,23.3517126960295,4.36830669944099,5.34571272182371,9.00619556604981e-08,4.67624564110137e-05,"ENST00000618441.5"
137.418578341645,10.6479959816371,2.55627857076895,4.16542864435706,3.10768114539555e-05,0.00626394879825083,"ENST00000445265.6"
79.4213578781243,-9.65024728599183,2.56308481052908,-3.76509089607527,0.000166488506324986,0.0242810491625083,"ENST00000323668.11"
57.3301130623252,-9.18024875871813,2.36514714833255,-3.88147044685583,0.000103826770875488,0.0169991141940705,"ENST00000521308.5"
54.8784073388365,9.32327127837512,2.45473597407053,3.79807497704731,0.000145824217373363,0.0216408747205816,"ENST00000690816.1"
100.54504787882,10.1982524969218,2.36965837684415,4.3036804784087,1.67983884388164e-05,0.00387186998333484,"ENST00000421814.7"
62.7438350876153,-9.31068665468953,2.37959936748461,-3.91271185474028,9.12654104587993e-05,0.0152633628717458,"ENST00000515708.5"
31.1394435764299,8.50685215716802,2.41735526312661,3.51907404216841,0.000433055828993609,0.046844784686271,"ENST00000513162.5"
208.049398642019,23.9247971955337,4.40937497736886,5.42589308424161,5.76654708761855e-08,4.43178734655925e-05,"ENST00000442819.6"
41.9153013490627,-8.72891703080252,2.4607013622013,-3.54732888959503,0.00038915845049748,0.0436862357140733,"ENST00000518980.5"
56.8807909029942,-9.16860881277623,2.49297953669759,-3.67777138873821,0.000235280687284986,0.0305966997144923,"ENST00000511473.5"
66.3959124272135,9.59988934818302,2.40900024562645,3.98500970085481,6.74773689319099e-05,0.0119896172050412,"ENST00000537388.1"
65.6643693998284,-9.37614934084378,2.35122274229346,-3.98777588026303,6.66956249439561e-05,0.0119299038537999,"ENST00000537253.5"
39.6629343993189,8.8547956189079,2.43783903696355,3.63223144951235,0.000280980929150689,0.0347418361901045,"ENST00000508906.6"
93.5301721328721,21.968088741631,4.3337545699154,5.06906618435014,3.99772209674456e-07,0.000125554040665142,"ENST00000474839.5"
48.995856724822,-8.95348033741681,2.39866801603755,-3.73268842438955,0.00018944688080127,0.0263077919126062,"ENST00000418724.1"
51.8547352882118,9.24166810688254,2.42077185700016,3.81765348112353,0.00013472697362725,0.0204231679304866,"ENST00000431845.3"
46.9261797285679,-8.89159612582835,2.38725792249475,-3.72460639549847,0.000195620197402986,0.0269571618456936,"ENST00000339717.11"
48.7978102332086,9.15361886938224,2.49015178726444,3.67592807643183,0.000236986288795337,0.0305966997144923,"ENST00000244741.10"
45.8661541707921,-8.85824362162581,2.4024308026323,-3.68720031891032,0.000226734869083217,0.0298004644598694,"ENST00000372922.8"
132.004538407069,10.5902915265252,2.35433685680686,4.49820572443003,6.85293687839585e-06,0.00173877908826084,"ENST00000472118.5"
59.5429579421754,9.44166810671143,2.3668735732148,3.98908848092266,6.63276793622232e-05,0.0119068441706377,"ENST00000690231.1"
42.8655685527409,-8.76088821278942,2.38280914940781,-3.67670579700718,0.000236265260461734,0.0305966997144923,"ENST00000365328.1"
41.1621134125542,8.90981788617255,2.39462269715978,3.7207606428939,0.000198623627129563,0.0271631638326882,"ENST00000649673.1"
194.424924748648,23.8294062494631,4.40234902717813,5.41288437203663,6.20175402200094e-08,4.43178734655925e-05,"ENST00000700118.1"
86.1655916499688,22.6950019685939,4.32726761069984,5.2446495133504,1.56579688719704e-07,5.63885213663313e-05,"ENST00000369750.4"
82.4258689636461,-23.1964158787764,4.28258567411757,-5.41645109844909,6.0793607667725e-08,4.43178734655925e-05,"ENST00000676630.1"
35.0552533902717,8.67623343693156,2.48098884910692,3.49708683295966,0.000470368701280022,0.0497237707914784,"ENST00000686371.1"
82.5813629874116,9.91389393601948,2.33950403746245,4.23760496980062,2.25916805114591e-05,0.00488151995819403,"ENST00000316316.10"
82.0371798048339,-22.9092111869779,4.31600466393136,-5.30796719902299,1.10854584366077e-07,4.75258237529454e-05,"ENST00000527411.5"
59.8596100255118,9.45022527414819,2.38476066155036,3.96275627425206,7.40894081689308e-05,0.0129097211959808,"ENST00000477460.6"
73.8282045209961,-9.5454392410179,2.41550829104325,-3.95173110206766,7.75878945354224e-05,0.0133054618251079,"ENST00000353331.8"
45.6931458378619,-8.85298984617931,2.3775036707364,-3.72364928607543,0.000196363659700268,0.0269907596268417,"ENST00000529824.6"
93.0208607230578,-9.87852143890186,2.34278860691057,-4.2165654253922,2.48051343590989e-05,0.00527538800371718,"ENST00000258711.7"
90.1821093694465,10.0409225873374,2.3353706082066,4.29949856868677,1.71184981417838e-05,0.0039183226742416,"ENST00000618655.2"
95.5217799241996,-9.91676142325185,2.35430546362375,-4.21218128933362,2.52916425876439e-05,0.00535776172918405,"ENST00000403527.6"
90.5843399397108,22.7673674182281,4.33118526115361,5.25661361623769,1.46732140746437e-07,5.54211675490477e-05,"ENST00000389266.8"
33.9361016546415,-8.42380118595135,2.40710701619095,-3.49955408267694,0.000466037054365511,0.0494394902514156,"ENST00000672717.1"
36.7546389625408,-8.53865278356785,2.43104205153108,-3.51234269197037,0.000444174863499001,0.0473252109494133,"ENST00000700486.1"
126.302555281792,23.2276967037347,4.35992884431119,5.32754031847151,9.95516852823371e-08,4.67624564110137e-05,"ENST00000698947.1"
78.8010111670655,22.5741944672497,4.32058445244033,5.22480111562208,1.74342398048794e-07,5.84956645975019e-05,"ENST00000427217.6"
161.75302104896,-24.1143392201611,4.34457088975011,-5.55045361949386,2.84929298654319e-08,4.43178734655925e-05,"ENST00000620510.1"
78.6298847969654,-23.1339571134138,4.31285894265234,-5.36394939436316,8.14217242023973e-08,4.47062999668686e-05,"ENST00000453269.7"
72.1213156558888,-9.51139265594049,2.35182673160227,-4.04425739708321,5.24892282867771e-05,0.00983372735735556,"ENST00000347053.8"
537.937250078532,-25.7529923089089,4.4773086839242,-5.7518911754678,8.8250603286157e-09,4.43178734655925e-05,"ENST00000679511.1"
132.418501267411,-23.8422285908947,4.32458612092497,-5.51318159107333,3.52404296607452e-08,4.43178734655925e-05,"ENST00000378576.9"
34.5007379735627,8.65452146131459,2.40624451374882,3.59669244412374,0.00032228916743592,0.0386025244694478,"ENST00000443720.6"
222.901034114722,-24.5516631040538,4.37840521207718,-5.60744424392965,2.05336129595154e-08,4.43178734655925e-05,"ENST00000469123.5"
132.621216071552,10.5973456701599,2.3215482883544,4.56477503540177,5.00030256718803e-06,0.00133059775555138,"ENST00000665936.1"
440.207427212845,-12.1211316314635,2.30141117069008,-5.26682575709798,1.38802835488997e-07,5.35570740734294e-05,"ENST00000663044.1"
48.7582899239024,-8.94653909972239,2.38385588053619,-3.75296978847147,0.00017475192272973,0.0248776717515891,"ENST00000473186.5"
46.8788252550194,9.09589358278266,2.45082281110858,3.71136319670059,0.000206146069991482,0.0277010063553976,"ENST00000403422.7"
180.074093140586,-10.8314405469268,2.40289136693529,-4.50766967494729,6.55435115360228e-06,0.00168599759507829,"ENST00000356537.9"
88.7607702136746,10.017603418117,2.36283835602605,4.23964821485508,2.23870340895215e-05,0.00485672768868217,"ENST00000518174.5"
43.9294598545491,-8.79618135112728,2.38154999343294,-3.69346911691232,0.000221215386875648,0.0292171980039991,"ENST00000617782.4"
38.5652374146073,8.81390797917068,2.48980221476129,3.5400032689005,0.000400122075950868,0.0445653493212163,"ENST00000434581.7"
115.685430124416,-23.6533506393407,4.3117453022095,-5.4857949580695,4.11614117613615e-08,4.43178734655925e-05,"ENST00000519728.6"
47.2689734348367,9.11030742719948,2.50572036997901,3.63580371391393,0.000277115285485033,0.0345091753782456,"ENST00000345714.8"
